"cell_id","sdimx","sdimy","cell_type","sample_id","slice_id","class_label","label"
"49965767095275945712857984868592567165",-5103.53280361031,-4736.3531586526,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"49992121246224568827145959223716192177",-4329.25335641792,-3794.25845059263,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"50076599778127468888455254098696082426",-5161.8826622856,-4874.08067375074,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"50279823655306041249617413594740491797",-6324.86710198617,-3845.82844776094,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"50289538862346735631946983099753713755",-6353.56077712757,-4860.8430825716,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"50347128743170948849003110250388304012",-4831.28489855494,-4683.63451323456,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"50840432295272521612193731023620656455",-6358.76436036402,-4623.56091020222,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"50917470424660406095388345400381107967",-4015.12988343184,-4270.82805822861,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"50940654266959175130920371509551928088",-6739.80327693558,-4128.42795800831,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_3"
"50959813371248454668741212279119527352",-4929.65939157026,-4163.28313046394,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"51054151808472146371467963658077741249",-4481.76974680894,-3818.31783107338,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"51122761913395745332327411106121787169",-4466.21255855716,-4721.79188571885,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"51132634756696274312308592343012026652",-3852.93300436383,-4637.77861207404,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"51160128967314700211318973820586014270",-4582.20158566292,-3941.76030050221,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"51273207093042645061936522120390230219",-4534.17151641532,-4847.76210504591,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"5135617678356757082455920044259218151",-3792.29594534327,-4711.44345978571,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"51499325351025940766532476762253223498",-5371.96330427385,-4089.4319590537,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"51568330090294192860260281724219334803",-4185.61042977956,-4040.25692550036,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"51580362952557797522086360546796214625",-6523.73107135558,-4347.28556449751,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"51968896467829724130795020912928890337",-4904.44872228034,-3893.50816679331,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"52058153950909674179060031024780281524",-6166.40208834211,-4760.3150421831,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"52121377485741571283201043237860500182",-6055.03225740072,-3960.95908391832,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"52179685066963896955739577753434797874",-4002.93977477882,-5038.79527722954,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"52236036730942264839383527030255940185",-5370.62361255836,-3996.29153635246,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"52277297124684659349666976119554479727",-6498.54809139868,-4334.3029144631,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"52356621279454751628712895904731641891",-5436.41854520243,-4445.11586176008,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"52736414290005852343001777899886702482",-4525.29840184375,-4252.3509788478,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"5273908362856597135270528709457555311",-5803.42313298026,-4391.74812021437,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"52789003918202948909935653961648576052",-5293.94085430411,-4884.53695745211,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"52879658382646398460152111096992802148",-4783.81490650458,-3969.61839263438,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"52936319028462729442436733721710952437",-4835.06864386583,-4038.12946392054,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"53104288372565447031421411054880326348",-4996.35279751749,-3758.65375232865,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"53105686555578224407942864207625920352",-5922.53095181195,-4621.92517029239,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"53107568865883072783199966575773707903",-5684.42189721715,-3802.43041477922,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"53302940545367002337153808773453692674",-4040.89908418103,-4528.6852002462,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"53303372306811318333552297713017281630",-4538.99964877761,-4187.86647900387,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"5330450279047883483681218894597060188",-4530.64617844479,-4597.2463849331,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"533837284215777503889836284712593554",-4263.00242553031,-4665.81551755449,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"53438786201870233813496980672994405892",-4987.63164966367,-4548.16344377985,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"53459822762235508764528644802648932385",-5421.46002697754,-3961.38874815894,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"53478289948076411987774192504258740837",-6311.79488008067,-4065.20881033525,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"53512374162000346629568713493106466751",-4068.70201862933,-4220.41964068089,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"53612168423929754167374286660200459009",-4288.30870850112,-5138.42807539984,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"53687407134788661499907559657001560576",-5852.15435598763,-3987.43773414911,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"53701081552194455767513035385490173371",-4700.31435689531,-3881.40629377652,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"53855132440060010209433645899045024102",-5389.56880387553,-3731.83385653886,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"53895434239021562423520740221805289704",-4282.66854146042,-5093.13416142125,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"53930005222521426061324113967255731650",-5785.22543218486,-3826.42619907746,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"54036621458334618126750973845773270088",-4654.47648043609,-3938.0891019861,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"54055809092390740917661821494303211400",-6103.95278255015,-4582.39206067236,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"54104458233901398734951006678367278920",-5455.70353655505,-3994.6785428135,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"54130762423895474652016304473138001592",-6416.40532189045,-4097.17142740344,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"54258246812014235943618829580418523712",-5233.5058102924,-4394.43930026756,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"54305233505164638995452109733785853100",-4121.50542944966,-4178.6652898209,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"54434728173080505965983358928728252084",-5110.83794321659,-3669.37080684181,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"54517426755788909166384007902999542512",-5510.34457150877,-4404.34538625736,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_1"
"54622691400094665848771699589854864532",-5087.62067620471,-3799.8412286587,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"5479281177031637032837419712126087988",-4886.58711276749,-4419.76541851076,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"54933719002669777771937054222197488145",-4748.56688201065,-4791.08579725535,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"55056539093761445297060657116980752299",-6253.71505278799,-4505.86900195618,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"55161109745210851251434958363118026889",-3858.61087501059,-4566.48469263969,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"55221289833506643194182346280255966023",-5015.37844188263,-3970.69426702601,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"5525443534096698779186459877658777057",-4682.88571958493,-4641.14821995363,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"55262379448757761643200505094104940463",-4323.72529158016,-4894.83143329108,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"55292075839127927431383156429608086004",-4371.66765608122,-4271.0881841285,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"55387675329331018561341046437961162263",-4177.04159085614,-4066.94845894064,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"55435637562418918225382008273032157361",-4731.71964264959,-4059.78133823259,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"55436745928292150274930757116556606365",-4728.78888925247,-4911.39038720163,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"5547643733660512792183837064767841166",-3918.50787290751,-5295.04557454376,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"55514548250924439216017531217240299975",-5883.15373036865,-3911.90335600179,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"55550163442944049691693948893577771128",-5858.52011408312,-4725.8681597008,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"55666956266633238895571262815165827336",-6521.18512121246,-3846.73171031899,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"55680966200487005697234728477207470303",-5748.76913184031,-3765.05548522647,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"55759459096605066885594740381299517458",-4217.38613396294,-5030.30966492573,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"55771883763803559004004166294519306713",-4536.44234010762,-3974.38484759577,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"55824654120068664087211136238805598811",-4747.46617453661,-4470.21373904117,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"55863834689454797062053299982126141054",-6056.86812148953,-4781.12305074787,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"56005955300480891717772764979919505791",-4747.20212551694,-4697.18201387642,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"56099024712108450074591768210311345923",-6509.80077482511,-4724.15213017113,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"5620222186652409771110523701857391409",-5158.49217341337,-3749.41199113981,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"56233060366702431218884425046682224166",-6283.10106923413,-3988.17173020527,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"5637443471050055975076993426875661337",-5955.66465909691,-4345.06842151587,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"56396965396827005071010055042017795850",-6423.09738653764,-4354.41734968191,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"56448498571850846505250641854752322286",-5092.37518377026,-3734.55329124674,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"56476068892529188930520490943865496228",-5273.28443448578,-4865.29403471593,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"56496103490825516096541184406342993503",-5859.24565846564,-4162.77972775049,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"56614550054071970751301032994299729775",-4011.27404363616,-5209.77310787561,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_6"
"56757717646552719663171186082447707062",-5561.93448116467,-4001.76504379936,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"56838497645751185214854022942750286187",-4310.21330914392,-3885.03924814879,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"5684568560675539794505649446919942541",-4750.10705385669,-4759.64933188142,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"56848470717695572565451637449874538255",-5512.21295608902,-4423.22492127349,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"56874503191404720329842396239042187810",-4256.44029247358,-4643.35528973361,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"56934096776797003964004709620874355057",-6154.67832412083,-3823.73569622829,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"5694007459637253912928788254950383841",-5041.88435289125,-3883.35682844779,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"57279516023821056896459737442218049052",-5165.70466494404,-4824.05952119932,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"57335623118733199808838381988659046766",-5196.69787295271,-3939.41320343268,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"57381243482185094787243291469754185022",-6439.27511340776,-3854.94020438147,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"57549719467329201950143712454214906759",-6240.0206146413,-4186.42577592508,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"57616349355899626427324191239893220266",-6255.97707177028,-4600.82428983525,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"57700211785807025671030643883752590457",-5243.39807688582,-4045.23272525904,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"57822406959666342938037504716955457543",-4622.48605335484,-4452.21017057236,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"57911786799303587136179206095588140785",-5577.41997170293,-4767.27416643967,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"57938043298688824571537812631791946026",-6285.51666027211,-4715.8708026179,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"57951983236456985767853147407207058415",-4367.92061361557,-4111.94292911683,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"57954976607597956423850760240397306991",-6186.77007787121,-4152.88839806562,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"57964532019378727682152217268779230707",-6457.51013039312,-4472.59824341986,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"57980908378028105691744669378504228072",-4554.25745516347,-3806.72987095357,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"58098227309573748674109657184059388473",-5605.61053072252,-4577.80129189676,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"58163869627403764331067975830749375275",-5167.8147101214,-3678.41888290056,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"5828126826445926742422410182385096571",-4465.10396959513,-4753.44012629977,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"58350359203836012100223288592695165323",-5453.09221202832,-4157.38302601829,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"58368217759873046726308490237722986435",-6282.82512699607,-3784.84890319156,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"58376896573942198209329632890380419775",-6369.1118257032,-4850.15665505246,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"58414509546593977655991455383039386291",-4928.49149807761,-4108.81384417058,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"58718558427281286315759158358126356904",-5255.05643423526,-4770.0080924034,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"58732298534642975067810597014779924640",-5796.40422560125,-3801.94809009182,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"58919008891324731591033752910572812885",-5082.4635717152,-4120.22802386825,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"59206883731662259848796431621817451329",-6384.85737345977,-4935.13619809871,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"59405637657691287731358356583374347544",-4925.78151077136,-4759.77470787771,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"59405933509239619385073181786229940359",-4218.50519855674,-5165.83043885095,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"59454936799096577933792001178634252307",-6505.842709945,-3833.3681541415,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"59519860758565662069830260686266563631",-4529.64823672585,-5078.00831627276,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"59551971828312592620987211822424258482",-6571.01555143875,-4301.02187638156,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
